sentence,hate,category
677 12870 6317 9613 1913 6474 13317 13561 9109 677 12876 1714 1705 6261 1385 1622 13638 11139 425 9620 6305,0,politics
8836 13371 14122 11898 4980 15103,1,celebrity
1256 4143 8992 6548 13370 7436 2208 8886 7541 1669 9900 9066 6064 2053 9140 169,1,celebrity
12050 3471 10938 3529,0,sports
10269 12662 13281 11401 13965 13530,1,"Meme, TikTok and others"
1643 969 9995 6580 10886 1643 9995 6086,1,entertainment
5174 8467 5713 12899 6910 1528 13609 4195 9339,1,crime
1649 9900 7420 3164 13885 10980 9871 2111 11742 9409,1,sports
2645 11323 10710 3197,1,crime
2205 8885 650 9186,0,celebrity
6715 11343 15179,1,religion
2633 14614,1,politics
13097 10699 4605,1,sports
277 388 1444 1662 520,0,politics
1386 4453 6297 13649 1655 13753 978 4854 13763 11536 1386 4449 2239 5832,0,religion
2815 9677,1,"Meme, TikTok and others"
12066 13672 13127 11980 6248 4149,0,crime
5319 8337 6261 6889 5477 7753 9817 8571 2877 3843,1,crime
14643 12053 1500 3693 3293,1,crime
11338 8662 11603,1,religion
2884 9681 3229,0,religion
3321 6347 13324 2636 11053 12302 12476,0,politics
10833 10997 4543 8084 12410 8202 8126 3591 8346 11603,0,"Meme, TikTok and others"
10140 8700 3672 12655 8603 3349 8603 4015 8656 6064 2439 13530 3673 9855 8604 4093 8658 12805 6475,1,celebrity
3843 11154 9253 4114,0,crime
13885 10047 6748 13882 4542 2006 8109 14314 2649 4588,1,crime
13097 11906 10754 11295 3052 7671 2026 5123 5319 8337 1724 3740 6350 10447 13908 13755 10678 11906 13908 8314 5327 6378 7168,1,religion
14638 7990 7204 11139 3494 8209,1,crime
5952 6403 9513 9513,0,religion
13780 10838 2977 4654 14816,0,entertainment
14294 8526 12700 6809 13530 14294 13026 910 14291 4049 14294 12936 8918 3030 8533 13676 9946 8530 3023,0,celebrity
23 7119 4605 6064,0,celebrity
10794 6203 6203 2831 10775 14224,0,entertainment
6075 6105,1,religion
910 9900 9995 14319 1924 6148 6088 5324 2272 2004 4423 6464,1,entertainment
4149 3481 4079 8987 12210,0,sports
11424 12553 6261 407 3032 364 8484 3097,1,crime
10794 2116 3933 9901 12723,0,sports
9572 2573 5050,0,sports
11539 11958 737 14612 14643 5972 9483 9677,1,sports
6099 4379 3484 9169 6433,1,"Meme, TikTok and others"
4550 13870,1,crime
11766 14556 768 6286 13625 13811 4774 11614 13625 13811 4774 3126 13625 9076,0,crime
7883 3928 11603 3471 6261 491 6608 9269 9269 1779 3928 11603 3471 8780,1,entertainment
6036 6480 3518 11753 3518 6800 5531 2613 9575 13755 3518 1793 10776 5532 3014 3518 8187 6482 12786 6666 5693 3518 13318 9900 5544 5583 1356 7489 5477 1441 7489 1986 5477 1987 3512 8201 7170 9900 5544,1,sports
13865 13699 6403 2719 1655 13625 1655 2127 13625 12457 13865,0,politics
1197 2778 3850 5786 3014 4658 11125 8575 2719 1672 212 3014 4969,0,entertainment
7363 2924 9686 1140 13127 6703 6615 2587 13910 13530 9452 1037,1,religion
11134 14908 8075,0,sports
7372 9677 6114 7974 5319 6548 8350,1,religion
1683 4184 6411 11843 6688 8045 14519,1,celebrity
2044 714 5841 2044 4539 5841,0,politics
11415 4550 3728 3566 14137 11050 13150 1815 9869 9955 11415 4550,1,sports
4868 13477,1,sports
10688 7420 14288 14956 4001 4220 6889 9573 1909,0,celebrity
8094 3740 6349 6548 10112 6041 10447 14359,0,sports
3363 5792 4310,1,"Meme, TikTok and others"
11341 12919 2053 4358 5254,1,entertainment
2672 2672 2672,0,religion
9883 10014,1,entertainment
5985 3273 13865,1,religion
789 6614,0,crime
1522 13159 6703 5130 9677 1869 2588,1,"Meme, TikTok and others"
11354 8424 6990 2608 6261,1,crime
6617 9994 1140 711 9994,0,"Meme, TikTok and others"
13753 2116 4149 11797 6498,0,"Meme, TikTok and others"
9575 274 13642 2483 4103 10740 4513 10740 744 8531 12891 1655 7342 13000 14303,1,crime
13298 2116 10595 4149 6094 7311 8053,0,"Meme, TikTok and others"
6114 11304 5378 5182 11463 9652,1,"Meme, TikTok and others"
9592 2087 10019 6261 4664 1646,1,crime
2924 4517,1,entertainment
5985 5219 7322 5160,0,"Meme, TikTok and others"
6104 11627 4412 4412 11251 3912 11338 9677,1,sports
5193 9418,0,politics
6860 14263 2116 12540 1624 14215 2117 10973 7045 10162,1,sports
11561 3704 3303 14510 11561 3704 3303 14510,0,entertainment
10248 1951 6342 7316 7746 1148 11551 4182 10498 7342 9269 9269 6608 6798 8634 3920,1,"Meme, TikTok and others"
3370 4838 5827 11692 10490,1,"Meme, TikTok and others"
4869 12972 12154 6991 14832 3030 4869 12972 4323 4869 12973 12265,1,sports
11338 9677 8381 3840 4980,1,religion
4513 6828 4605 4309 12271,0,politics
5319 11603 6261 13104 8615 11369 8500,1,religion
3379 11354 4632 6474 9475 11940 7247 6866 6904 7247 6866 9526 12782 12035 5873 11508 11050 9883 9308 2463 3056 3394 4632 12540 2337,1,"Meme, TikTok and others"
12488 12054 1820 3107,0,"Meme, TikTok and others"
13104 8621 7322 3798 3315 14570 11532 11508 3720,1,religion
14084 4149 4149,0,celebrity
9883 9905,1,crime
3138 10621 10919 4113 910 11683 7907 3793 910 1415 12972 2726 7796 1781 7940 4207 2878,1,religion
8094 11338 8621,1,sports
388 10938 12054 13722 3360 2589 10916 2406,0,"Meme, TikTok and others"
7280 7847 1669 12497 4681 10264 11508 13178 4681 3100,1,entertainment
216 11684 6163 2924 9702 5319 6548 8370 8370 242 2273,1,religion
710 1099 835 2517 8881 835 14210 8883 1524 10794 5934 13757 8882 8897 2078 8181 5504 5391 10916 8734 8901 14069 7952,0,"Meme, TikTok and others"
994 13441,0,religion
696 4060 12457 520 11906 963 4616 3639 4605 11323 7753 14531 13638 2877 2116,1,crime
14581 12394 13961 1662 10744,0,religion
13111 7974 11843 12782 11585,1,"Meme, TikTok and others"
8002 6183,0,"Meme, TikTok and others"
7514 1406 14107 12830 1179 7515 11972 11089 8747 8197 13404 761 11090 2860 498 12362 10189 1669 5400 7834 6508 5054 1512 2402 4944,0,celebrity
5190 13481 3265 1225 11731 1412 3265 1225 11731,1,"Meme, TikTok and others"
5319 11603 6261 10238 13097 11898 4445,1,religion
972 9682 5327 9873 13183 1456,1,entertainment
13882 8419 6104 7325 6687 8419 10743 8381 7322 2499 11461 4872,1,religion
3370 8621 2106 7527 12777 7304 13033 11190 7168,1,crime
6073 6104 11314 1655 4083 11343,1,"Meme, TikTok and others"
2026 2339 2044 1080 9278 2340 10699 5214,0,religion
2563 2139,1,politics
13530 11323,1,politics
9994 6599 13097 1869 2335 4347 1869 12239 2733 8980 5373 11010 6595 1709 6495 6256 9418 11721 2123 7018 14184 14286 14594 9562,1,crime
4662 5477 3727 1431 3012,0,entertainment
12355 5399 4746 3745 6443 4975,0,sports
12558 5911 6495,0,entertainment
13383 4481 6248 6332 13382 3641 6217 9610 14314 11831 3661 13260,0,celebrity
6809,0,"Meme, TikTok and others"
1815 1669 11878 4095 4019,0,celebrity
1409 7562 11125 13910 6796 7270 12092 7562 11125 10768 3830 3550 12415,0,entertainment
10794 9883 10994 9820 4605 3114 4449 4449 2422 963 965 1669 963,1,crime
13870 8036 3627 5704 5730 14347,1,"Meme, TikTok and others"
527 6994 902 13915 1297 915 1140 902 10938 12426 14083 12427,0,politics
6087 1089 12356 12022 6163 14544 12545 11603 6074 12553 6703 1455 169 3406 12022 5986,0,crime
12149 6608 3830 6815 6474 6286,1,"Meme, TikTok and others"
4753 9739 5051 4755 2132 2132 8718 2301 7415 3900 10634 12634 7520 5300 13530 6292 5864 12350 1761 1233 9620 376 9055 4151,0,crime
4853 7999 9746 11568 5184 5453 13468 429 4853 11843 10187 3848 3304 6703,0,"Meme, TikTok and others"
9340 12067 11742 2116 9477 10467,0,crime
8094 1669 3370 8476 12959 12528 4858 6474 2004 11304 9141 4928 9593 14341 1669 11427,1,sports
6931 13232 9677 2669 3483 11603 1456 13646 1455 10626 7671 1456,1,religion
14288 13622 10782 7897 425 1941 14444,0,celebrity
1008 8113 5985 11240 15135,0,entertainment
13216 2026 13257 5822 13234 847 4844 10715 3720 9720 10633 6152 10715 1148 7773 6348 6470,0,religion
7144 9305 5104 12545 13043 2517 1191 11769 4704 5079 12545 13043 1192 9613 11010 6967 3037 12724 1140 5849 10938 5121,0,crime
4403 12870,1,politics
4924 5500 4449 3425 2633 13927 4919 14159,0,politics
6968 6533 2044 10983 7990 6113 1763 3168 6539 9936 4415 10794 9936 15120,1,crime
13625 5542 526 6994 906 13757 758 1009 8722 6994,0,"Meme, TikTok and others"
3187 10592 5477 8112 13592 14734 6365 6559,0,sports
13582 10932 6436 10461 1449 7499 7168,0,politics
2527 12769 1767 6775,0,crime
9575 11508 1136 12517 12599 10743 6879 10177 10994 4174 12800 7206 12104 12402 2108 9750 1774 14030 9577 11930 7845 7195 2577 13947 2577 2541 13948 14685 12596 9575 12764 6236 14898,0,religion
7231,0,religion
1669 12294 4149 13425 12457 12461 9655 3254 4149,0,celebrity
5827 5609 7901,1,"Meme, TikTok and others"
4753 4753 6480 6480 1089 14685 1140 13427 14063 6342,0,"Meme, TikTok and others"
324 1342 3641 10409 14470,0,celebrity
11899 2174 5319 8361 1449 13097 1669 7363 2884 9678,1,religion
12154 356 2395 9573 9994 3114 14442 7168 14194 9563,0,politics
5538 10794 10994 13625 6809 6474 2205 2381 2337 2719 8094 14621 9677 5859 3187 6987 14346 13865 14619 8094 1669 5352 14620 7781 13753 773 15096 13071 1294 13067,0,sports
6087 10922 14682,0,entertainment
9575 8817 10388 3422 5295,0,politics
9418 10280 8162 14083 10938 5057 13333 6628 6143 2992 5096 8170 902 14660 6150 14406 7168,0,celebrity
14672 4409,1,politics
5224 3352 1815 14036 12026 7303 5498 13281 9691 12842 6533 13281 9691 7454 7688 3006 7688 9802 4149,1,"Meme, TikTok and others"
2955 6504 5372 3345,0,"Meme, TikTok and others"
285 10406 3187 9089 350 13425 3525 10399 9728 7007 10399 1715 10399 9728 7007 8165 7923 5636 10399 7631 14211 1716 9802 8165 8655 4969 9110 11079 13425 8673 5637 7436 1716 3849 8141 13526 14212 1848 15055 15055 15055 15055 15055 10399 7631 14211 1715 2820 736 13755 12329 2402,0,sports
3370 9695 3173 13814 7668 1878 4423 2044,1,entertainment
8111 11415 4550,1,sports
13276 13814 6776 8351 8206 13755 1065 14556 10802 5827 8041 6506 5772,1,"Meme, TikTok and others"
11278 5507 11323 11323 12769,1,religion
12972 6792 10758 12301 2556 11207,1,politics
9641 5307 720 8191 7168 7008 13329 9613 14893 13582 9641 4342 1298 13823 10979 8132 13283 2435,0,entertainment
13281 9677,1,"Meme, TikTok and others"
527 3650 10808 7959 10839 3550 12433 220 14667 430 906 3213,1,celebrity
12527 11375 3386 9156 6474,0,"Meme, TikTok and others"
14622 11372 11372 3693 3436 11343 9731 3700 10660 2409 1727 818 4012 12955 4824,1,religion
1148 13859 14085 2688 2242 14289,0,celebrity
5985 1669 11460 5985 5071 7177 13938 13938 13588,1,sports
13591 14731 7671 14359 252 10731 4616 12665 1218 3196 411 1531 1524 2121 13533 11476,0,sports
1624 5190 13476 10280 2744 9620 5190 2116 9418,1,"Meme, TikTok and others"
10535 4561 4492 963,1,sports
8094 4605 14634,1,sports
3037 11125 3471 3406,0,sports
8094 11415 4355 5985 5827 11698 3947 6548 14313 2645 8617 11415 4872 10496 8590 5827 9837 3518 13289 9699 950 4899 14859,1,sports
1254 11251 3918 11076 2963 3332 8834 7438,0,celebrity
4380 15115,1,politics
11184 4956 7762 169 5220 169,1,entertainment
8094 13927 10137 7644,0,sports
3552 2633 3310 2713 4954 2431 2538 482 3835 1140 6616 1481 7668 4954 12675 12769,0,"Meme, TikTok and others"
6775 10701 2527,0,entertainment
2166 8499 2168 11373 12353 10145 2116 13255 13053 729 12955 169 2719 2002 1197 13364 10710 8088 209,0,religion
12596 14638 8419 14500 6146 2541,1,entertainment
10807 9385,0,sports
13530 898 1964 8108,0,sports
752 9025 13755 4686 5306 966 6809 7412,1,entertainment
1770 5505 2822 15046 1770 3773 2262 13266 13220 15043,0,politics
659 10116 3423 14596 14158 6443 14138 658 6660 3241 13573 276 1455 8792 1191 10699 12992 1655 658 3631 1080 658 13401 606 1225,0,politics
5621 10794 5717 6415 5558 6152 5927 7346 13331 4752 8912 12309 11955 13131 11672 10737 13359 2173 7347 3107,0,crime
14288 6979 14083 1483 6966 1146 902 1089 6566 6474 9543 12428 1037,0,celebrity
14079 5133,1,celebrity
13067 5865 2040 10938 12769 1669 3443 4838 394 1655 2527 6688 2070 10938,0,"Meme, TikTok and others"
8838 5703 3882 12513 8839 10215 8191,0,"Meme, TikTok and others"
11831 13625 11049 10203 12841 9082,0,celebrity
14534 2870 4676,1,politics
14634 1851 13938 9677 9968 13938,1,celebrity
7270 6753 4367 13865 2924 9699 3830,1,entertainment
10916,1,sports
4397 8419 1669 2978 13305 14669 3830 6838,1,politics
3634 3107 1204,0,religion
5153 14288 902 10610 3471 7725 2374 902 11822 13568 10893 11184 2374 1655 2132 10325 7324 13755 12326 2374 12941 8912 14399 10938 13152 13755 3471 10938 12925 4710 10280 11050 11476 8160 7374 12457 13035 13755 13214 7856 13256 4543 13814 11082 1949 14962 5344 14247 6903 10178 14740 11488 4305 6579 13755 1655 11207 4048 13033 5477 4710 2449 4711 12457 7690 6376 2422 6910 13169 354 10145 4440 6150 7411 8721 10968 14736 12457 12936 3764 5426 1941 3649 4791 7373 1945 8708 224 4791 12664 12664 4721 8719 12521 12449 9440 1784 906 1283 13183 10344 12449 809 6891 233 6910 8755 2652 8084 7373 906 6792 7771 13079 886 2422 2305 10699 6879 6792 729 5215 11065 11521 3212 4106 2382 2326 7374 13638 7525 10794 10573 1249 11026 9957 2731 706 5153 14288 10280 2527 14426 7695 1691 13157 418 3984 7445 4542 6750 9418 1681 10895 11050 11076 892 4710 4045 7374 10947,0,celebrity
3556 6326 9906 5721 11323,1,religion
2924 9679 9055 8723 6994 4261 12305 13425 5133 6879 13159,1,"Meme, TikTok and others"
2556 2633 6114 13814 7974 5319 8337 6889 10447 6464,1,politics
10387 5298 13755 2713 6020 13755 1201 2557,1,politics
13794 6365 5230,0,religion
13070 10727 4785 7303 13249 4049 14043 392 4976 13069 14043 12735 10333 4297 6228 14047 13070 4515 1471 7157 14047 11184 1283 14906 13069 1703 14043 12769 392 8283 6165,0,"Meme, TikTok and others"
9385 4871 11777 13910 10112 8748 9169 12560 7320 5544 6166 276,0,sports
11415 4550 11889 2116 2840,1,entertainment
910 1522 3751 6445 1524 1197 7858 910 5120 5081 14903 3751 6471 7168 1662 7303 7848 1524 527 7270 771 15019 7919 7270 5477 542 1524 11995 5216 6800 11141 14540 11670 12478 6064 8232 1662 7847 12527 4840 14046 14728 9802 8226 12331 9456 10002 1196 9512 7847 5118 2569 4104 11498 14903 13658 1524 11198 8829 6452 5874 3764 12725 9620 9995 3830 5500 3552 5843 5843 10032 4059 3764 12769 1377 1251 9062 7270 13987 5750 5576 3830 1524 10431 11198 2392 1669 11050 9030 7008 2116 13663 1230,0,entertainment
3370 8644 7316 7562 2116 2170,1,"Meme, TikTok and others"
3370 8621 11431,1,crime
4405 13097 2563 2633,1,politics
1673 2719 388,0,"Meme, TikTok and others"
1574 1446 5648 6923,0,politics
6994 11478 8754 902 169 13011 1901 379 6253 2402 8472 13755 6155 1140 1106 14557 1089 13015 2396,0,crime
13722 12907,1,"Meme, TikTok and others"
1690 13281 9677 9411 14294 6954 7200 9406 12023 6074 8153 3497 5985 3395 3428 12023 14541 9370 5985 12242 3023,1,crime
4585 2116,1,crime
494 11305,0,"Meme, TikTok and others"
906 2659 12801 12801 5129 13743 7987 420 6261 5276 11508 8417 11614 13561 3503 7876 4838 13476 11287 9844 4838 12030 2713 7845 6508 12526 10447 11184 14456 11814 4501 3406 14468,1,crime
5142 2092 13127 4149,1,"Meme, TikTok and others"
1197 10750 983 14650 3718 14105,1,religion
3720 6831 2004 9901 12769 10212 2334 14203 1091 6041 9377 7621 1395 7325 17,0,entertainment
10938 12735,0,"Meme, TikTok and others"
9846 12139 11508 3433 14902 15145,0,celebrity
9900 7270,1,crime
11343 12596 4337,1,entertainment
11313 11603 5985 2116 2043 2116 5518 3030 12163 5441 12748 11313,0,religion
10794 910 10699 13360 910 6718 14755 7322 10994 2294 911 10743 10743 3024 909 11400 768 1897 10758 910 8195 7169,1,religion
13289 9692,1,religion
7940 8610 5985 9562 4673 10845 13097,1,sports
6114 3233 5985 14750 5988 9303 5989 11184 5190 2719 5985 5787,1,religion
1256 6578 4365 3902 5813 15182,1,crime
4756 4756 12484 11197 4756 11545 2108,0,"Meme, TikTok and others"
6104 1148 3579 7730,0,"Meme, TikTok and others"
2222 8968 1577 2221 1283 13317,0,politics
11918 10089 6360 3751 6527 1283 6529 2700 9677 12398,1,sports
2633 9587 10767 425 9842 11139 14331,0,politics
10994 1136 14815 2403,0,crime
678 3370 12022 11415 4550,1,politics
10201 5500 770 5500 3107 3277 1624 5105 10938 14407 1803 2583 10119 7924 3196 425,0,sports
13814 8577 1120 10781 9817 6464,0,"Meme, TikTok and others"
6906 5048 5607 7815 6277 5042 9501 2537 4339 11184 14579 8545 9030,1,entertainment
14634 1662 12462 1248 4791 1869 6324,1,"Meme, TikTok and others"
4107 1135 7773 4130 7773 4127,0,"Meme, TikTok and others"
13295 6739 11867 9231 5702 2475 13295 6003 6377 1058 7380 9232 11050 10286 2825 11866 7822 9230 3211 2455,1,celebrity
8484 11508 14406,0,politics
6906 6888 14870 13712 11139 1669 12972 6910 13638 14456 5823 9562 7304 6895 10180 11938 6889 7857 12801 169 6889 5477 13483 11821 1140 13609 1040,0,religion
7008 10994 9809,0,entertainment
1531 3085 5504 4063,0,politics
4692 9677 1795 1620 7599 14413 1212,1,crime
9968 1833 8320 5196 2939 12675,0,politics
10794 12054 13038 2783 12082 14430 6766 10354 10715 8283,0,entertainment
2915 13097,1,crime
5190 13198 9971 4692 6297 12450 14236 6906 11508 10064 9322 14236 9117 7322 10429 9115 633 3483 3798 11743 3754 8001 10233 2811 7757 4956 5190 3849 6474 9573 11400 1459 9539 8190 3462 7046 3935 1061 7446 13707 12459 4557 1811 5500 4605 3426 2000 4956 7763 13476 3849 14681 12566 9733 2205,1,celebrity
2004 785 11305 538 10609 1849 11627,0,"Meme, TikTok and others"
14975 13344 12965 4104 14721 7695 11085 1093 11606 10184 4513 263 2983 1741 14975 13353 10526 7279 1655 5487 1742,0,entertainment
11508 14227 3562 7307 14255 2831 8455 7363 5485 3243 9201 8912 9201 12954 12333 12967 1092 2370 11146 6157 1669 5269 3418 4149 6474 13156 5306 3209 4838 12064 9385 6090 1155 10177 2463 1897 11056 10431 14148 7363 14003 7168 7366 8797 6440 6910 1662 14078 11532 738 13605 11015 1510 14675 4969 7031 13414 1655 14488 3518 14374 8126 2761 12368 7090 8084 1226 14083 14350 5961 5153 1309 1662 10329 11508 902 13617 11147 5803 3822 6689,0,celebrity
14686 8094 8731 7531 14845 11304 6525,1,sports
9575 3596 11749 11748 4877 941 9566 14626 7411 1197 10906 4605 4605 4605 9562 5481 10157 9253 5580 3509 5582 5431 12801 1655 13354 6297 14598 4073,0,sports
5169 9971 6001 14748 11628,1,celebrity
13865 13530 5864 6778 12972 2949 14415 2826 5142 9677 4838 5477 9668 1761 1204,1,crime
6683 9907 622 1421 2794 772 2713 14194 4222 3552 981 5886 9382,0,"Meme, TikTok and others"
1897 5134 8126 14565 14359 13568 12362 8126 9994 5904 1897 9733 12864 9994 2312,1,crime
11341 7562 1171 7430 5924 2505 3689 5977,1,entertainment
1655 10484 6906 9503 2290 1005,1,crime
5985 14865 5190 13476 6114 12526 12526 3779 3779 6104 1054 10410 13755 6114 4956 6452 6104 9833 2189 2181 14542 2181 4956 6452,1,religion
14207 14601 12129 5260 786,0,sports
7497 12680 9641,0,crime
6087 2684,0,crime
5813 7472 2509 10194 14678,0,crime
6910 4851 1815 6290 8206 13530 11792 5319 8337 2284,0,entertainment
3720 1669 11323,1,religion
5985 5132,0,crime
4677 2882 12870 9132 6297,1,politics
1869 11354 8630 4971 7043 4741 8303,1,crime
11437 9677,1,"Meme, TikTok and others"
11561 3085 5500 6382 4063 10660 13436 1821 6380 4063 2824 12447 10611 9575 7138 10639 12719 5500 6382 4063 2191 1089 6380 4063 7831 1455 169 5916 5294 10155 5644 9792 1927 2987 8598 4605 12398 12791 10491 4449 10065 8268,0,politics
9557 2116 9461 11343 2359 1662 10938 1417 14267 6949 7489 12191 11010 14456 169 7270 11344 12553 7489 5252 13279 11354 11094 12343 11010 3627 5704 6527 9172 9172 9412,1,crime
1266 14685 14849 13929,0,politics
906 10999 10938 12746 6994,0,politics
914 14288 14500 1283 4627 9904,0,celebrity
11415 4601 7974 3090 8409 11615 1589,1,"Meme, TikTok and others"
13876 1815 12972 6110 2339,1,crime
9269 9742 10648 5985 14570 11532 10145 3793 3687 9278 12943 11145 14463 10145 1190 6104 10648 4499 9504 12331 1749 14456,1,religion
484 9677,1,sports
7753 12064 6403 14065 10794,1,"Meme, TikTok and others"
13104 8980,1,crime
1078 2924 9677 13625 6150 10938,1,religion
7762 4791 10240 10699 4958 6135 7063 10240 10699 11508 14245 6748 10520,1,entertainment
5827 4956 7763 2144 6623 3986 5985 10262 4199 7753 13007 11323 5985,1,"Meme, TikTok and others"
1274 13072 3360 10794,0,entertainment
9131 9198 13865,1,religion
