sentence,hate,category
14470 3739 4595 4499 10416 13331 8935 2786 8315 5136 10346 10416 14325 10984 5617 10468 831 3460,1,crime
14184 10178 3502 14325 4406 4936 9159 596 4936 15600 8815 14098 246,0,crime
8143 15913 8757,1,entertainment
14982 10905 3668 3615 6492 5284 14635 4503 2422 1819,1,religion
905 8249 3253 7231 2706 7889 8249 13749 4564 6411 11586 10042 7231 3977 6411 3370 11345 11345 11345 11345 11345 11345 11345 8510 10246 3253,1,sports
8177 246 12918 7754 13496 2869,1,sports
13983 14297 3001 10098,1,"Meme, TikTok and others"
1770 3253 15436 15419,0,entertainment
8317 13217 799 2959,1,"Meme, TikTok and others"
8713 9334 2171 11607 15339 9905,0,sports
796 6112 323 5737 13622 10944 14729 15564 15331 6225 2363 1021 11836 1021 11836 3724 8559 7998 7570 3439 12649 1799 11487 14729 15564 5889 9705 8326 8438 5016,0,celebrity
14627 5082 4986 6497 6588 11653 7207 6639 14981,0,entertainment
11963 14859 12949 11150 13210 10516,1,entertainment
11150 13637 7457 14080 14221 2759 7671 10394 3217 13524 10559 4556 5567 8830 246 5622 14317,1,sports
8079 11458 5853 1883 4662 10764 14227 7041 14859 8455 10199 10486 9512,0,sports
9558 10665 1550 6512 9756 10009 741 15206 13080 7126 13530 1657,1,crime
14440 26 9014 4212 11438 2651 12807 7138 8527 12026 2614 7965 1419 10332 11030 4247 10297 13461,1,entertainment
13925 5689 5365 11444 15095 5689 851 6512 8143,1,religion
2157 854 15493 4141 1600 6103 295 12750 7565 9966 13454 14077 14097,1,politics
13560,1,"Meme, TikTok and others"
8177 13430 2852 12118 1674 13951 12575,1,sports
10623 13275 9456 3091 3589 4736 7247 2362 5592 10617 3091 3325 13933 3795 4815,0,entertainment
3253 7203 2112 699 14284 1770 9056 5974,0,entertainment
5785 3226 13397 2654 1833 15230,1,sports
3908 7078 14724 1145 7590 12327 9626 14724 7078 1145 10315 15363 3341 14724 4778 7078 10439 14098 4981 12857 7862 6046 14724 1581 1145 7078 1774 1145 10315 9771 14724 5089 7078 14724 3203 9946 14724 7078 1145 7078 7590 6966 10178 3815 10394 14724 1581,0,sports
11963 11376 11738 11849,1,sports
5664 5554 9027 619 13144 4514 11321 14825 15973 14989 12338 2729 6467 5018 5566 11030 13144 13164,0,celebrity
6158 11376 1429 14066 13047 14970 12853,1,sports
13704 628 7570 10263 15075 8054 7007 741 3253 7231 1429 6771 2882 8967,1,sports
5510 8615 7669 7078,0,entertainment
14896 3915 13789 2370 1790 10855 3752 13693 2910 1790,0,sports
1094 7230 3185 7230 11371 1094,0,politics
8564 760 12710 14627 9409 5497 11012 1222 6384 13356 13406 11657 10978 7669 13047 6384 687,0,entertainment
13216 9491,0,"Meme, TikTok and others"
3739 11591 5027 12754 8952 10264 1914 12514 7230,1,crime
6512 5559 8054 5501 10145,1,crime
11239 11560 261 3453 1429 3417 6573 9660,0,entertainment
13377 7078 10802 14724 6540 5284 6904 7428 1770 3253 2113 373 4465 9558 5332,1,entertainment
8113 8054 14833 4408 7291 10301 14906 7119 14445 7931 6608 6675,1,entertainment
5845 1226,0,religion
3552 5401 261 6070 4525 2385 12586 12322 14579 1951 15915 6129 12263 3453 7230 11458 6838 536 4988 10049,0,celebrity
10466 10606 13171 12322 11687 349,0,religion
11657 7669 6749 11842 6749 4127,0,entertainment
1026 11791 1749 10367 11710 11321 10336 7231 12091 11138 4906 8955 14981,0,celebrity
2804 15836 12126,1,politics
4003 11150 1819 11551,1,religion
4818 3544 7000 9674 2852 2852 12118 11630 13951 12198 2942 193 9084 11650,1,politics
9485 10944 2977 562 14981 12090 5467 5724 14506 4085 9631 6024 10996 14752 10996 15431 6039 7442 15603 10800 15603 10821 4717 738 638 15375 10336 8214 10178 10571 9449 10885 7967 2065 3425 5224 7201 10336 5133 6743 4803 10810 5956 14981 6665 12037 2998 2998 3217,1,celebrity
15426,1,"Meme, TikTok and others"
7138 1183 1429 2368 15836 726 7138 11270 15171 12252 4632 11029 14914 12918 14085 7138 5749 6679 8896 14340 7138 8896 4316 4057 11029 2983 7138 2888 13496 15332 15718 7463 3862 13359 4285,1,entertainment
10975 6813 8715 2425 7136 8403,0,entertainment
845 15588 3439 12920 15207 2361 8977 3906,0,sports
14440 15247 8734 15913 6638 13939 11235 9155 5202 13441 10676 10676 3170 11388 10336 14624 6516 1487 1487 5653,1,crime
1562 1770 9056 9268 15620 1770 9056 875 2500 5513 6373 5227 9878 15082 10437 6533 7481 6213 11415 10336 10581 10992 8455 193 13047 3347 4687 9042 1145 14563 1489 831 6373 3402 3395 15673 1145 10315 8930 10437 6533 4815 11608 11495 2418 11619,0,sports
12521 11034 15913 5157 1343 11094 9305,1,"Meme, TikTok and others"
3587 738 6026 8897 2616 6026 4381 1338 1051 7590 3369 11063 3710,1,religion
15535 4593 11509 12586 10661 11313 9677 12798,1,celebrity
1186 4891 9960 8021 5214 13312 2506 13934 11238 1871 3174 10222 15439 14225 11791 1240,0,celebrity
6805 12135 11044 7390 13773 10296 7642 8474 8164 14447 848 2155 2204 5160 10939 10556 4774 8997,0,celebrity
7739 8896 14793 15482,1,entertainment
7078 10087 15603 10504 14575 11537 13496 5368 2205 11066 10132 3375,1,crime
7138 318 9150 8807 967 7727 461 11093 8680,1,entertainment
5943 14827 12127 12855 1635 15432 11044 6816 13590,0,crime
15349 7138 4356 515 7007 13722 8412 14981,0,sports
11150 1819 1568 7553 729 2622 13990 11368 5555 2622 13990 15229 12118 9710 7843 1327,1,entertainment
2651 13047 26,1,crime
9090 5061 10358 14632 15924,1,crime
26 15247 14893 15034 15102 12947 13526 13547 10336 14914 3378 12119 10486 5415,1,crime
9225 14635 4453 4635 7852 139 26,1,"Meme, TikTok and others"
11150 13637 12870 2903 13761 964 7844,1,politics
5628 10559 8946,1,politics
14440 26 7590 9014 9014 5101 14859 8695 4416 7148 5437 4635,1,"Meme, TikTok and others"
1124 15905 14676 15146 11886 3942 8456,1,crime
13324 430 8054 5374 2285 9935 1429 13740 15952 9137 11674 11810 4635 11537 9128 6784 15852 6385 9128 15852 7138 1878,1,entertainment
295 13184 7858 11693 9372 250 11458 1111 6829 7858 1602 8938 7570 8938 8249 11147,0,politics
9502 320 5129 12283 1356,1,crime
3253 13047 6014,0,celebrity
118 9220 12757 1161 6586 15788 12757 3256 2428 13178 310 310 6032 6032 6586 15600 5085 10624 9653,0,celebrity
4736 10594 9884 3956 14551,1,politics
5197 6180 13637 13954 9345 15053,1,entertainment
1144 5642 3843 4331 463 5501 10573 9150,1,crime
3043 1429 14616 7916 7962 13983 8299,0,religion
10486 11271 10336 2419 9884 14676,0,religion
9155 3325 10324,0,entertainment
10336 12918 13423 7231 11102,1,entertainment
6571 8368 8882 8510 14066 13047 2691 8715 8715 6571 13983 3843 2519 7809,1,entertainment
5165 1819 15836 14072,1,"Meme, TikTok and others"
2113 14440 12918 8719 11343 14474 9192 2371 14072 15161 11270 15271 10861 9150 10087 3940 1147 12735,1,crime
3625 13247 7879 14143 7413 14766,0,religion
12798 10400 7783 11335,0,religion
12922 3889 741 10301 8860,1,religion
2113 13990 8955,0,crime
14899 14635 9777 12140 1298 10500 15010 7032 13623 5822 5736 14575 9003 7764 14575 13299 13473 14094 5659 15201 11212 967 3556 2500 15010 7032 5277 10315 14813 10803 15201 10774 6474 1298 2124 8795 6104 4628 10927 11833,0,religion
14066 9599 13312 14793 11458 3253 7231 10779 3564 13944 14982 4320 9380,0,politics
9938 8411,0,sports
10854 9450 13269,1,religion
7900 10514 1026 1790,0,celebrity
10626 3360 430 4954,1,crime
4260 5453,0,entertainment
13047 7231 6766 7231 6827 15600 9089 2942 15952 13047 13954 11653 12962 8329 2492 4936 6288 13975 3395 3395 8731 7231 2343 6888 11624 6429 13032 464 6429 15126 6592 13990 9150,0,crime
3638 11799 11830 4246 4409 1179 509,0,entertainment
15030 9282 11933 11458 9220 7231 5809 6338 3325 12495 9121 9488 5481 11627 5561 6645 2155 5561 15150 10319 3312 3831 6540 3325 4018 5481 7078 2619 11684 9311 14981 2155 7111 7118 9121 1596 8579 11172 5481 10315 11684 5503 6991 1611 13058 11110 1078 8425 6171 2960 11822 10988 15217 11822 7974 14827 7974 10112 7714 8110 631 6171 1950 15217 9962 1151 11838 10549 6280 8548 13292 5561 134 14652 5809 2500 13352 11627 5735 10944 15164 11520 5481 2757 14522 11319 2779 2552 2197 5961 3253 12292 2155 1501 2133 5961 8579 6640 4004 2582 5515 1623 15803 15903 5705 7749 5743 5155 7570 3439 2155 14572 1964 13904 4815 4412 13489 15357 5961 12292 12108 6421 8415 5627 699 6338 7694 15287 5961 7694 4331 14939 9192 8880 5961 11627 7949 8763 2155 7949 3831 13904 3325 3153 7949 12963 10319 3831 6271 417 2155 11242 13047 9121 357 9550 7949 8763 10460 3174 3737 14518 3737 8763 6627 1662 3737 15668 7570 6858 2757 5541,0,religion
7078 15852 984 7078 8303 7749,0,politics
2366 15026,0,celebrity
9361 1770 4707 5007 11841 2171 4331 10178 9334 10400 8323 10178 5103 2778 6841 8662 9877 9612 8214,0,sports
3602 10005 14305 12098 15924 13499 9469 6552,1,crime
5130 8488 11624 10701 9645 7296 3668 8977 4978 90,1,crime
11167 7078 8745 2668 5202 12697 8411 7917 12198 2942 4958 770 10445 377,0,politics
1026 4491 14814 8501 6572 15162 8744 6520 13407 4676 2113 12636 11996 2636 7298 11044 172 172 12369 14497 12369 6453,0,celebrity
9267 8108 7230 7230 2275 6588 741 13681 11874 2942 15952 12996 12781 11952,1,crime
1429 9810 4978,1,crime
1145 7570 12487,0,"Meme, TikTok and others"
831 13305 12727 8637,0,religion
3321 2083 6898 13491 1952 7570 5284 7274 2121 2083 6898 13247 8210 741 6821 741 6821 13247 15699 12967 7976 13175 7363 831 15468 12786 606 7726,0,religion
3571 4378 12826 2500 2500 7481 8049 11368 12441 5735 13101 3934 3169 15830,0,crime
12430 3360 15427 7962 2125 7883 14676 6492 7570 13613 689 13047 5642,0,religion
10336 3584 8013 14881 6966 11343 2953 5035 636 2118,1,sports
6540 10036 15600 8990 12060 6592 14440 13423 14264 14343 11614 2171,1,"Meme, TikTok and others"
7900 10388 948 7078,0,politics
15567 1377 1429 6474 5439 5439 9052,1,entertainment
3325 10189 13504 291 13210 7230 1156 7792 155 4936 11736 14343 1250 6694 11565 9892 2280 7212 5693 2134 6533 1999 1028 13399 8055 10904 15236 12383 8008 15680 2492 4936 11736 14343 5198 6864 9601 6966 13990,0,crime
7770 3404 10610 13423 13895 8249,0,entertainment
9978 10126 782 9978 8987 6540 10189 15326 9978 9978 11688 3325 7004 4957 9978 11688 1587 9978 5157 1410 9978 3813 2162 7570 1770 3253 11943 14 11207 5506 1587 6621 9978 3308 2162 14377 1433 13350 1660 1790,1,entertainment
1344 15096 854 10109 6540 6540 13452 10109 4982 495 9334 12670 7457 5927 12708,0,politics
6711 3696 14968 1023 3253 14773 8358 9938 11914,0,crime
1026 13344 1659 236 7570 6829 12576 12406 10780 5513 8141 3316 11050 13344 14836 8002 13344 236 5395 5667 4690 4501 6009 15788 12123 4936 1138 3503 4423 5421 3523 6053 1996 14047 6279 14452 9614 12348 2942 10336 6591 3522 4732 13948 3006 12990 1972 6283 13948 8752 1501 14098 13344 6009 13344 14881 6009 7525 3522 5395 2500 310 8747 655 9133 9198 34 4320 6247 7912 5825 2974 2829 14699 2502 9812 10131 14529 9641 7332 10568 15014 2708 13312 2506 13007 11012 4809 5886 6100 8358 7271 13332 11947 15720 14714 9334 9334 8958 2628 9345 14522 2830,0,celebrity
10263 8204 12596 14947 1837 12037 10173 1520 15385,0,religion
5101 6878 2274 8164 4331 5798 3735 13065,1,politics
14899 5648 7306 7231 8965 14909 7830 13990 15525,0,crime
4371 7029 5684 15360 10234 2215 7029 2072 13634 7128 14504 14096 2861 11933 5684 12376 9084 1279 1770 13630 7029 8260 9394 7367 5684 11242 4099 4832 3238 9898 15673 5684 14575 2942 6540 3522 3322 7367 11458 7231 5684 9617 2235 1439 1790 7367 11458 15722 7848 9617 2235 2541 9898 6828 6540 15673 7848 6540 15673 8874 14981 15673 7570 8386 9820 7570 3980 15673 7029 4571 6836 8979 7029 2264 13559 4700 4047 4832 10775 12478 4083 8790 15673 7848 1622 13751 12162 11066 10021 13037 4395 7029 14586 15600 1790 4371 7029 10426 11364 11364 7474 9515 8686 6540 4547 1790 8275 6540 8874 6684 10394 8275 6540 7029 14575 2323 3522 1715 4371 1079 10367 7822 1770 13630 5684 14575 4168 10892 7806 1790 7761 4206 14575 2780 579 5511 8579 14575 9003 14184 762 3205 4168 8579 4371 2942 6540 7029 14575 4168 10892 7806 1790 9214 6171 13239 7029 14992 13634 6573 8777 8815 7806 6337 13366 1790 2942 6540 7029 14575 9345 14205 10394 3217 2861 11933 1881 8609 6087 15448 7029 795 7118 587 7071 9991 6959 3256 7790 8938 1814 3589 7169 10102 15096 7909 5457 11256 12108 11933 9575 7197 7848 14701 7570 12348 5816,0,religion
11468 13047 7570 6558 9311 4284 9521 3157 11343 7231 732 5345,0,crime
430 7138 8693 2364 11757 5624 1770 9150,1,"Meme, TikTok and others"
15583 13228 9459,0,"Meme, TikTok and others"
6844 12484 5599 8414 8757 14724,1,entertainment
6158 1429 14077 14402 12071 2060 8967,1,politics
5096 10912 13157 10886 1419 11657,0,"Meme, TikTok and others"
10005 11350 204 2331 392 6369 7065 392 10517 14885,0,entertainment
15721 11205 11150 1819 11150 15795 7570 14571 13396 1644 6158 5197 2368 12473 1644,1,entertainment
12918 7085 9337 15782 12470 7528 11607,1,crime
12741 1562 5513 2995 8021 7580 831 349 13047 1819 11066 7889 11794 7580 7580 6638 6067 15497 2948 381 3584,1,entertainment
7078 13793 4815 14172 10336 14543 15443 14674,0,crime
15660 11030 554 123,0,sports
14041 2200 11156 15012,0,politics
2801 12468,0,entertainment
11376 4923 10416 14613 9256 5551 1819 8177 12972 464,1,sports
3325 2731 9467 8212 7247,1,entertainment
8414 11343 8414 11089,1,"Meme, TikTok and others"
7138 12586 8143,1,sports
3043 1186 738 14995 11376 10664 10382 13914 3297,0,sports
4734 14665 14793 709,0,religion
15535 3968 12413 5501,0,religion
295 11352 6540 3268 13312 8143 7229 8496 295 3561 8510,0,politics
12715 11212 2204 1429 3552 1429 3552 10638 6347 7154 15061 15237 12490 2992 5731 11417 11417 228 7445 15363 10679 12673 9533 14463 12586 14428 5585 11537 1267 7375 11343 12142 7300 10053 7287 7199 6959 12322 5668 6039 14705 12322 12376 10315 2204 5160 1790 577 8928 3567 8211 2828 7752 8928 13987 741 2472 8572 5813 6238 7749 1270 13430 12855 8211 2828 11488 2204 5160 8273 2322 5618 3552,1,celebrity
10238 12198 5569 7392 5434 2331 4133 2623 1686 7792 9128 15489 6665 10668 8659 14806 14050 6841 6779 6841 5648 5763 13073 13894 11720,0,religion
14492 12927 15721 8414 4986 12322 6709 6540 3453 8414 3116 7930 12322,1,entertainment
10926 13312 11677,1,politics
7190 9264 13312 1331 12807 10227 12807 11522 14880 12477 12864 8784 7231 10486 5434 12183 12855 15768 12233 6227 7752 6317 13970 10751 681 15252 8358 952,0,politics
2113 10433 2418 10552 13755 2628 9056 5460 11874 5956 14981 5491 7845 6551,0,celebrity
13062 5744 9089 7230 3203,1,entertainment
12212 1586 7078 3239 7020 4418 1770 9912 1546 432 4910 9588 11361 9626 1770 9912 2818 11693 11066 4356 9150 9345 917 7078,0,sports
8240 10852 6949 6928,1,crime
2343 11376 12010 14252 12807 549 11044 11376 5214 4635 12118 11849 5788,1,sports
312 8127,1,religion
831 13047 12805 6608 7791 14822 1765 1765 5531,1,crime
8919 13047 14440,1,"Meme, TikTok and others"
4112 14958 13032 15600 8807 9010 12698 1607 2336 14028 14325 291 1075 1495 8301,1,crime
9129 2357 10486 15854 26 12828 6329 12993 15924 3843 2519,1,"Meme, TikTok and others"
15836 14072 15247 4757 15542 10093 11757 1666,1,religion
464 741 13468 13468 464 4302 10539,0,"Meme, TikTok and others"
7667 11874 12822 15174 12319 13041 15490 13139 8612 7866 803,0,celebrity
4963 14440 26 10706 10178 7708 2519,1,sports
12118 5238 2134 13359,1,religion
7620 831 13309 8764,0,sports
6229 2296 741 15672 4406 5829 1858 340 7175 11133 9381 15811 6541 7288 10944 13820 1575 8641 7397 232 9036 9618 13383 13680 6753 4182 10984 6868 3548 6851 14981 1513 10914,0,celebrity
15827 2966 6915 2852 12118 12522 5657 5365 1445 6201 7593 13047 13954 3097 880 1063 10326 5610 9309 11968 12690 5116 673 6855 11710 14827 13590 6743 4915 3300 14732 15040 163 15601 2951 14325 3609 1650 796 7687,0,crime
8054 4881 10178 10394 12691 2254 8066 9626 1842,1,sports
14522 7231 3521 10470 380 3208 4495 12939 12233 6227 13047 12670 14309 9479 15096 1958 8403 4741 11257 7570 1790 3509 7993 6540 4287 6227 2370 1790 276 13047 6865 2615 7230 5425 934 402 509 15175 13966 1790 13944 12807 4138 4138 11212 9092 9056 1085 9092 5788 495 10598 8013 14849 12939 2515 9092 3192,0,politics
3043 2253 10926,1,politics
7900 7570,0,"Meme, TikTok and others"
9566 1920 14997 11102 3157 15137 1790 15362 9349 9417 1790,0,sports
3622 1117 3043 14365 11873,0,crime
13087 14710,0,celebrity
6158 2500 12613 375 9592 6956 14711 9264,1,politics
12143 12848,0,entertainment
13002 3325 3142 13047 3325 3142 14048 15095 741 9711 873 3325 12844 8539 4875 14200 7004 9150,1,sports
12613,0,politics
11150 1819,1,crime
430 13047,1,crime
1429 3552 15446 1819,1,celebrity
8410 8266 14861 5056 12525 9226 10182 7093 9168 3934 8404 7235 8611 12366 11594 583 11056 4141 13727,1,celebrity
9467 13065 6679 5142,0,religion
9838 10903 1770 4770 13047 4760 9838 7363 14981,0,entertainment
135 13176 6962 15740 8262 10246 9062 5798,0,"Meme, TikTok and others"
5063 11205 3015 1647 10005 13265 13571,0,sports
7078 831 13816 11376 6158 13955 14247 13297 15401 6310 3375 11344 13170 1145 3782 6966 3865 3253 9655 10178 7344 12530,1,sports
5197 14994 13954 11388 10432 831 550 11044 1084 15228 14288 13394,1,entertainment
3739 6540 9601 14442 11663 14652,0,crime
5599 8938 12202 7258 2984 4058 13547 8510 10425 12721 5220 6339 14109 13669 2503,1,religion
4669 7966 2171 8566,0,religion
14724 1581 14064 9732 3846 3942 14635 4141 7844 9547 1364,0,sports
8058 414 5577 13047 3316 9374 170 12841 9025 1199 11961 1381,0,religion
1026 5553 13441 9857 5937 5957 14448 26 10416 1951 9004 7307 3567,1,crime
4471 13047 13673 3136 7570 15673 15673 6901 13047 2840,0,entertainment
12613 15603 8153 12076,0,entertainment
15926 11343 12855 15924 5774 938 607 3906 10708 8732 3439 3139 15823 3439 7617 10462 13623 10462 5569 15833 831 11906 13329 3601 11861 5569 4717 12383 10486 7182 4281 5467 4709 4214 14981,0,religion
4141 10926 13312 4141 295 6629 11164 13939 13939 14676 13164,1,politics
10392 5553 665 10811 15027 4438 9760 6169,1,celebrity
6655 15096 325 8570,0,religion
6820 1328 5576 2091 6540 1420 1661 1328 6540 12928 3072 4151 11543 1328 3529 8510 2531 14836 12802 7570 5437 10326 15811 12727 8510 1306 3325 7336 7613 8510 2531 5151 2858 8510 4413 14808 11719 1455 3567 14836 9776 228,0,religion
10631 6852 6540 3489 8050 4840 13421 13433 1591 12613 3733 7247 9660 15520 15603 5553 1661 831 8207 2874 9878 2989,0,entertainment
2318 430 14072 7138 10246 14982 14423 7933 6264 4717 7138 9091 14639 13206 15055 15120 10005 12613 13387 6587 4762 13547 12613 1007,1,entertainment
2419 12853,1,religion
11150 10416 13032 464 3293,1,religion
14635 3404 7667 7890 6540 3739 6610 11947 6551 1645 12407 13534 13534 13773 13283 278,0,crime
12291 7900 467,0,sports
15836 14072 5009 3701 6418,1,crime
5059 11871 6766 9253 6766,1,"Meme, TikTok and others"
10336 509 11138 10448 4717 4647 897 5162 13292 10388 6796 4601,0,celebrity
9834 5923 3668 11693 7460 14731 15551 6905 3245 9997 9834 5923 6516 8330 3245 14983,1,politics
9792 15503,0,sports
9595 2849 10155 9886 12104 6400 11383 13047 1395 10098 15339 10336 7498 375 7036,1,entertainment
11802 3712 15811 13688,0,crime
3253,0,sports
8054 14795 5559 279 15535 1819 12081 14564 8398,1,"Meme, TikTok and others"
15814 15011 37,1,sports
4489 6009 11413 9428,0,celebrity
1145 13712 15603 11376 15503 14522 6158 193 3771,1,sports
9128 13673 7120 364 1833 9653 13524 155 8695 12821 8916 9128 10064 13049 12090 7231 11151 8747 4210 8793 7028 8824 13673 13990 7028 7028 11359 4485 6874 6427 15377 1650 10881 4276 7190 12551 15197 246 14066 12400 831 6817 9128 8290 3843 7806 3580 14066 6821 12840 6422 14984 13283 3977 5511 3171 12840 6422 14984 7231 155 9128 12924 11729 11189 1857 2037 9128 12211 11568 11491 6766 13491 8447 804 1487 155 7909 14678 2505 1508 261 7709 1371 15197 246 10708 8350 3589 10708 11432 12014 7570 3187 10020 291 11646 11646 6466 10708 7474 10904 4459 8695 10917 7028 4854 10988 14207 10829 8480 14274 7648 7231 8695 9128 7945 13432 7945 10486 4636 9340 8021 4295 14184 12924 5003 831 3407 9128 12662 6034 5622 14983 200 10985 13990 3298 155,0,celebrity
