sentence,hate,category
অরজিনিয়াল ওবায়দুল কাউয়া,0,politics
দূর্নীতির বিরোদ্ধে অলোচনা অব্যাহত থাকুক। এটাও সত্য পূজিবাদী অর্থনীতিতে দূর্নীতি থাকলে অর্থনীতি না।,0,politics
আচ্ছা জাফর স্যার বিদ্রূপ কারা বংগ সন্তান জ্বীনে পাকি dna,0,celebrity
জামালপুরের ডিসির ভিডিও প্রমাণ। এখানেতো চেহারা যাচ্চেনা। অন্যকেউ পারে।,0,crime
প্রমাণ চুলকানি কা ফাইজলামি চুদান,1,crime
দেওয়ানবাগী কুকুর বাচ্চারে সামনে পাইলে জুতা দিয়া তিন টা বারি মাতাম,1,religion
মাঝে খবর পড়তে ভয় যায়। হঠাৎ ভয় চিৎকার উঠে।চোখ বন্ধ ফেলে।পরে অজ্ঞান আস্তে আস্তে সাহস একটু একটু পড়ে। আহারে হৃদয়বানরে আহারে ভন্ড দুধের বাচ্ছাদের বুঝাচ্ছে,0,celebrity
খানকির পুলারা টাকার মাগিরা বিচারক কেমনে ঘা জলতাছে জীবনে একদিন পাই জুতা দিয়া মুখে মারমু কামলাচুদারা,1,entertainment
ডিসি একটা পাটা,1,crime
ফেরদৌসের দোষ ছিলো জুয়া বেশী গুরুত্ব দিয়েছিলো অমিত হাসান জুয়ায় জিতার মানবতার জন্যে ফেরদৌস বউ ফেরত উচিৎ ছিলো। যাই হউক ভূল মানুষের শিক্ষা উচিৎ।,0,entertainment
লিস্টের কমেন্টে হাহা আসছি । এক বালের পোস্ট পড়িনাই। আমারে বাস চাপা দিয়া মাইরা ফালাবে 😭😭😭,0,celebrity
চ্যানালের মালিক তোমালে বলছি হাফিজুর রহমান কতা বলার চিন্তা কর।,0,religion
কুকুর লিক মুক্ত বাংলাদেশ চাই,1,politics
পাপন খানকির পোলারে জুতাদি টানা ঘন্টা পিটানো দরকার,1,sports
দুর মাদারি ভুল নিউজ দেস,1,crime
বিশ্ববিদ্যালয় শিক্ষকদের রাজনৈতিক অবস্থান থাকতে দলীয় রাজনীতির সমর্থন থাকতে প্রশ্ন দুটির উত্তর বেশীরভাগই হ্যা বাচক দেবেন সন্দেহ নেই।কিন্তু বাস্তবতা নব্বুই পরবর্তী সময়ে শিক্ষক নিয়োগ পদোন্নতি প্রশাসনিক পদায়নের ব্যাপকভাবে দলীয় প্রভাব ক্ষেত্রবিশেষে দুর্নীতি অবস্থা নাজুক তুলেছে। বছর ধরেই যোগ্য ব্যাক্তিদের বাদ দলান্ধদের ভিসি হিসেবে নিয়োগ দেয়া হয়েছে। পাব্লিক বিশ্ববিদ্যালয়গুলো উপযুক্ত মানুষের সেবা বঞ্চিত হয়েছে। ভিসিদের চরিত্রের সাথে ডিসিদের মিল বেশী।অর্থাৎ দুই আনা শিক্ষাবিদ চৌদ্দ আনা প্রশাসক। পাব্লিক বিশ্ববিদ্যালয়ের ভিসি নিয়োগে ঐতিহ্য বিনির্মাণ পারিনি ছিটেফোঁটা ঐতিহ্য ধ্বংস করেছি। শিক্ষক হিসেবে কেমন প্রভাব ছাত্রদের জীবনে রাখতে পেরেছেন ছাত্ররা ভাল পারবেন।তারাই পারবেন কতখানি দায়িত্বশীল পক্ষপাতদুষ্টতা কিনা সংস্কার দায়িত্বে প্রভাব ফেলেছিল না।তবে এক শিক্ষক ব্যক্তিত্ব হিসেবে ছাত্রছাত্রীর বাইরেও তরুণ সমাজে প্রভাব ব্যাপক সন্দেহ নেই।এটি বিরাট সুযোগ এখনো লাগতে পারে। অসাধারণ মেধাবী সমস্যা সম্ভাবনা খুব ভাল বুঝেন। অপার সম্ভাবনার জায়গা নির্মোহ কাজ সুযোগ সময়ই থাকবে। আগামীর শুভেচ্ছা।,0,celebrity
