sentence,hate,category
তার না হয় মাথর ঠিক নেই উল্টা পাল্টা বলছে আমাদের তো মাথা ঠিক আছে আমরা কেন উল্টা পাল্টা বলবো যদের খারাপ কথা বলেছে তাঁরা বুঝতে পেরেছে তিনি কি বলতে চেয়েছিল ভুলে কি বলেছেতাই তো আরো সুযোগ দিয়েছে ‌ ইনকাম করতে ভিডিও বানিয়ে এরা কখনো বলে এ ভালো আবার বলে খারাপ আমার তালে তাল মেলাই,0,"Meme, TikTok and others"
বালের বাংলাদেশে বাস করি আমরা।এত গুলা মানুষ তামাশা দেখে 😠😠,0,crime
মাদারচুদ হুজুর তর মাকে চুচি,1,religion
এই হালার বাড়ির নাম পাল্টাইয়া নতুন নাম দিতে চাই 🐸 #গর্তবিলাস 🙃,1,celebrity
নাটক টা হয়তো আমার লাইফ থেকেই নেয়া হয়েছে........,0,entertainment
কুত্তা বাচ্চা দের গলায় পারা দিয়া মারা লাগব🤬🤬,1,religion
আপনার সাথে একমত হলাম,0,"Meme, TikTok and others"
হিহিহিহিহিহি 😂😂😂😂,0,celebrity
এই ঠাপোইন্নারে লাথি মেরে বাহির কইরা দিলে সব ঠিক হয়ে যাবে । শালা দুর্নীতিবাজ এরে দুর্নীতি দমন কমিশন ধরে না কেন,1,sports
তোর গুদে কে চুদে,1,"Meme, TikTok and others"
আমরা এই ছেলে বিচার চাই,0,"Meme, TikTok and others"
নাস্তিকদের থেকেও ভয়ানক এসব ভন্ড রা। এদের কে ইসলামি আইনে বিচার করা দরকার। এদের কারনেই আজকের সমাজ দেশ ও জাতির এই করুন অবস্থা। আর আমাদের মত মুরখ মানুষ রা কেনো জায় তাদের কাছে??,0,religion
কলমি পিলিজ আপু মনি অনেক কিওট লাগছে,0,"Meme, TikTok and others"
আমি চাই তিনজন এক সাথে সারা বছর থাকতে,0,"Meme, TikTok and others"
এটা যে জামালপুরের সেই ডিসির ভিডিও তার কি প্রমাণ। এখানেতো আর চেহারা দেখা যাচ্চেনা। অন্যকেউ তো হতে পারে।,0,crime
"রুবেলের মত কুত্তা কেউ আছে, জাতীয় দল থেকে বাদ দেওয়া হোক।",1,sports
আরে খানকির পোলা পাপন কোটি মানুষ কে কাদিয়ে এভাবে সাকিবের উপরে পোতিসোদ নিলি,1,sports
